ImageId,Label,Prob
1369,0,0.9995209
1370,4,0.99839765
1371,5,0.99956435
1372,7,0.99953014
1373,0,0.9997473
1374,9,0.99965173
1375,5,0.99934137
1376,6,0.99891627
1377,6,0.999303
1378,1,0.9995324
1379,0,0.9994017
1380,2,0.9995836
1381,9,0.9995909
1382,8,0.9996918
1383,8,0.99940795
1384,9,0.999078
1385,2,0.9997419
1386,2,0.9707303
1387,2,0.9988764
1388,8,0.99885476
1389,8,0.9949231
1390,4,0.9998193
1391,7,0.999468
1392,5,0.99921477
1393,1,0.9996848
1394,9,0.9979378
1395,6,0.999595
1396,8,0.99915665
1397,7,0.99709356
1398,5,0.99964255
1399,3,0.99950665
1400,3,0.9996973
1401,6,0.99087584
1402,6,0.99962157
1403,6,0.9997328
1404,1,0.8854122
1405,7,0.99442214
1406,7,0.9996419
1407,6,0.9994896
1408,4,0.99956083
1409,7,0.9996883
1410,1,0.9998002
1411,5,0.99940383
1412,5,0.9990846
1413,6,0.9996964
1414,0,0.9990781
1415,4,0.9987677
1416,1,0.99972314
1417,4,0.9996581
1418,7,0.99925977
1419,3,0.99912006
1420,1,0.999131
1421,2,0.83187467
1422,6,0.9996521
1423,2,0.9993703
1424,7,0.9995159
1425,3,0.9995259
1426,3,0.9997324
1427,3,0.99955577
1428,2,0.9995723
1429,1,0.99943125
1430,8,0.99876404
1431,4,0.9997426
1432,7,0.9993676
1433,4,0.9997098
1434,6,0.99976385
1435,2,0.9987795
1436,9,0.9995931
1437,1,0.6305849
1438,1,0.99926215
1439,1,0.99973595
1440,1,0.9997066
1441,5,0.9995502
1442,1,0.999294
1443,7,0.9996624
1444,5,0.99955815
1445,9,0.9990643
1446,4,0.9997064
1447,3,0.99969804
1448,3,0.9995306
1449,8,0.9962142
1450,0,0.99974954
1451,8,0.9997364
1452,7,0.9997128
1453,2,0.99959344
1454,9,0.9998163
1455,6,0.999674
1456,1,0.9989421
1457,7,0.99964416
1458,3,0.99917734
1459,0,0.9996227
1460,3,0.9977363
1461,8,0.9997452
1462,4,0.9995839
1463,4,0.9998428
1464,3,0.99975336
1465,8,0.9993559
1466,8,0.9995616
1467,8,0.9983722
1468,3,0.99801636
1469,0,0.9995211
1470,6,0.7945297
1471,4,0.99964464
1472,1,0.99094135
1473,0,0.9995127
1474,8,0.99965495
1475,8,0.99948394
1476,0,0.99962866
1477,9,0.99934375
1478,3,0.9992369
1479,9,0.99958134
1480,5,0.9997946
1481,6,0.99951184
1482,0,0.9987494
1483,6,0.99965096
1484,7,0.99888676
1485,2,0.99944735
1486,7,0.9837044
1487,5,0.9994663
1488,1,0.99943125
1489,4,0.9997157
1490,9,0.9997872
1491,6,0.9996936
1492,6,0.9996847
1493,3,0.9995681
1494,3,0.9990152
1495,4,0.9986377
1496,1,0.9994233
1497,4,0.9996974
1498,0,0.99917686
1499,4,0.519186
1500,7,0.9996497
1501,6,0.99878776
1502,7,0.99932814
1503,8,0.9998051
1504,7,0.99971735
1505,0,0.99783075
1506,4,0.9997488
1507,8,0.99581033
1508,8,0.9994993
1509,9,0.9997336
1510,5,0.99948186
1511,6,0.9992198
1512,4,0.99949217
1513,3,0.99970055
1514,7,0.9994664
1515,2,0.99920905
1516,5,0.9996252
1517,0,0.99961805
1518,6,0.99958265
1519,5,0.8646978
1520,6,0.99411887
1521,1,0.64355224
1522,3,0.99977
1523,5,0.9992903
1524,6,0.99820006
1525,2,0.99963725
1526,1,0.8007453
1527,2,0.99952537
1528,0,0.99980175
1529,8,0.9996349
1530,5,0.9997748
1531,7,0.998983
1532,2,0.9997303
1533,8,0.9997142
1534,6,0.9997741
1535,2,0.9995683
1536,5,0.9996441
1537,0,0.98962563
1538,3,0.99965143
1539,0,0.9992174
1540,2,0.87671614
1541,6,0.9995182
1542,6,0.99925506
1543,8,0.99867564
1544,1,0.99952203
1545,3,0.9965726
1546,9,0.99924356
1547,2,0.99969226
1548,1,0.999543
1549,3,0.9994954
1550,7,0.99976265
1551,8,0.9997404
1552,2,0.9702476
1553,0,0.9995364
1554,0,0.9996511
1555,4,0.99981105
1556,3,0.9995964
1557,7,0.9997053
1558,1,0.9992075
1559,3,0.99961436
1560,4,0.99941653
1561,4,0.99957275
1562,9,0.99954176
1563,9,0.9975009
1564,4,0.9985917
1565,6,0.9995241
1566,1,0.99954414
1567,2,0.99971783
1568,5,0.98723316
1569,8,0.9985396
1570,8,0.99070406
1571,4,0.99974763
1572,2,0.9985399
1573,9,0.99885523
1574,6,0.54220426
1575,5,0.99877846
1576,9,0.99952257
1577,7,0.9990994
1578,6,0.99964935
1579,2,0.9994732
1580,0,0.9991416
1581,6,0.9996314
1582,9,0.99969757
1583,9,0.99906033
1584,2,0.9997131
1585,4,0.99945843
1586,3,0.9997492
1587,7,0.9980795
1588,7,0.9982454
1589,9,0.9993764
1590,3,0.9996408
1591,0,0.99956
1592,3,0.9995815
1593,8,0.99954796
1594,4,0.9979868
1595,5,0.99943054
1596,0,0.9991185
1597,7,0.9990009
1598,7,0.9992879
1599,7,0.9992925
1600,0,0.9996845
1601,2,0.9982875
1602,3,0.9981912
1603,5,0.9987546
1604,1,0.99965584
1605,2,0.9997517
1606,7,0.9994997
1607,9,0.98694116
1608,7,0.97420436
1609,4,0.9996926
1610,1,0.99960834
1611,2,0.99908763
1612,1,0.9995655
1613,6,0.99865454
1614,8,0.99963987
1615,5,0.9981019
1616,3,0.9997401
1617,6,0.9993968
1618,5,0.9996241
1619,7,0.99832314
1620,4,0.99973583
1621,6,0.9993067
1622,3,0.9994834
1623,1,0.9993477
1624,6,0.9996537
1625,7,0.9994562
1626,3,0.99849415
1627,3,0.99869746
1628,4,0.9992746
1629,0,0.99975395
1630,5,0.99944514
1631,1,0.99963427
1632,5,0.99533737
1633,1,0.9995254
1634,1,0.9996206
1635,2,0.9997743
1636,4,0.99701786
1637,6,0.9995414
1638,2,0.9996481
1639,0,0.9997613
1640,0,0.9994591
1641,2,0.99973905
1642,1,0.9996065
1643,1,0.99877185
1644,0,0.9995344
1645,4,0.9993272
1646,9,0.9996476
1647,8,0.9996492
1648,7,0.9837513
1649,9,0.99545354
1650,4,0.99974185
1651,7,0.99837255
1652,3,0.9997158
1653,8,0.997664
1654,0,0.999298
1655,2,0.99966717
1656,3,0.9993248
1657,1,0.9995054
1658,0,0.99479806
1659,1,0.9993685
1660,3,0.99945086
1661,5,0.99982965
1662,0,0.9993699
1663,5,0.9994135
1664,8,0.9996166
1665,1,0.99962777
1666,4,0.9997643
1667,1,0.9997505
1668,2,0.99962294
1669,4,0.9987723
1670,2,0.99894464
1671,7,0.9992855
1672,3,0.98022157
1673,0,0.9997021
1674,3,0.9995822
1675,2,0.9970864
1676,9,0.99014837
1677,6,0.9995512
1678,7,0.9995721
1679,9,0.99971426
1680,6,0.9997323
1681,7,0.99977624
1682,6,0.99950314
1683,0,0.9997651
1684,6,0.99893177
1685,7,0.99939764
1686,7,0.99896467
1687,2,0.9992417
1688,5,0.9971894
1689,1,0.99959147
1690,7,0.9997775
1691,1,0.9994426
1692,4,0.94059265
1693,3,0.99836665
1694,1,0.9997147
1695,1,0.99806976
1696,9,0.9997109
1697,5,0.99964064
1698,4,0.99965227
1699,5,0.99908197
1700,1,0.99873674
1701,2,0.99918413
1702,4,0.9995586
1703,1,0.99974215
1704,7,0.99101937
1705,0,0.99975985
1706,8,0.9994626
1707,3,0.9982048
1708,3,0.9994999
1709,1,0.9988909
1710,4,0.99921626
1711,6,0.9993374
1712,3,0.99930555
1713,5,0.9996128
1714,3,0.9978382
1715,1,0.99917686
1716,9,0.9985922
1717,4,0.99955356
1718,4,0.99785185
1719,6,0.9995265
1720,2,0.99817353
1721,8,0.9994891
1722,7,0.99667895
1723,6,0.9997543
1724,1,0.9992878
1725,5,0.99974346
1726,3,0.9996478
1727,8,0.99975264
1728,8,0.99887717
1729,8,0.9995696
1730,9,0.99860984
1731,0,0.99590826
1732,9,0.99964446
1733,7,0.99728334
1734,2,0.99951637
1735,5,0.99933845
1736,0,0.99973536
1737,8,0.9981724
1738,4,0.9994904
1739,3,0.9996339
1740,3,0.9997799
1741,3,0.9997104
1742,3,0.9994103
1743,9,0.9996457
1744,1,0.99962646
1745,3,0.999205
1746,7,0.9975332
1747,4,0.99906313
1748,3,0.9996463
1749,7,0.99960506
1750,8,0.9998027
1751,1,0.98724306
1752,3,0.99942476
1753,9,0.9995263
1754,3,0.9994755
1755,7,0.99927366
1756,0,0.9997338
1757,2,0.9996565
1758,2,0.9950272
1759,3,0.9996498
1760,8,0.99952567
1761,2,0.9986135
1762,3,0.9996816
1763,8,0.9957981
1764,0,0.9985134
1765,8,0.9996769
1766,7,0.9992837
1767,5,0.9942752
1768,0,0.9996978
1769,4,0.9991949
1770,8,0.9997619
1771,6,0.9994216
1772,7,0.9997161
1773,2,0.99975014
1774,1,0.9996766
1775,1,0.99964285
1776,9,0.9995791
1777,8,0.99951077
1778,7,0.9990449
1779,2,0.9996492
1780,9,0.99978
1781,9,0.99674845
1782,2,0.999557
1783,0,0.999617
1784,4,0.53938276
1785,0,0.999338
1786,4,0.83193904
1787,3,0.9985956
1788,4,0.99949896
1789,7,0.9982293
1790,6,0.99908745
1791,1,0.99971914
1792,0,0.99938583
1793,1,0.999745
1794,4,0.99923193
1795,1,0.9997281
1796,4,0.9996179
1797,2,0.9996554
1798,2,0.9993
1799,6,0.9989645
1800,8,0.9987461
1801,4,0.99942887
1802,8,0.9997053
1803,0,0.99969405
1804,9,0.99968183
1805,8,0.99970233
1806,9,0.99961424
1807,2,0.99969214
1808,2,0.99953735
1809,2,0.9993204
1810,8,0.99975747
1811,9,0.9913397
1812,3,0.9994248
1813,5,0.9995009
1814,9,0.99949664
1815,7,0.9997293
1816,1,0.99957514
1817,4,0.9996909
1818,6,0.99852103
1819,6,0.8099267
1820,7,0.9981443
1821,4,0.99795073
1822,1,0.9980637
1823,9,0.99845725
1824,4,0.99941665
1825,8,0.9996945
1826,6,0.99962425
1827,4,0.98351306
1828,2,0.99977857
1829,1,0.9993308
1830,1,0.99596786
1831,0,0.9997679
1832,6,0.99954176
1833,8,0.9997112
1834,7,0.99956465
1835,6,0.9990878
1836,3,0.9996948
1837,4,0.99965256
1838,7,0.9996375
1839,2,0.9996624
1840,5,0.999753
1841,8,0.99922645
1842,2,0.9986717
1843,0,0.999478
1844,6,0.9995918
1845,8,0.9987998
1846,1,0.9996151
1847,7,0.9996088
1848,9,0.9996911
1849,7,0.9987238
1850,9,0.8911959
1851,4,0.9994246
1852,6,0.9995631
1853,8,0.9998004
1854,8,0.9997734
1855,0,0.92008114
1856,5,0.9996214
1857,6,0.9961972
1858,5,0.99971944
1859,9,0.9997503
1860,3,0.999653
1861,7,0.999663
1862,0,0.9996659
1863,8,0.99968946
1864,4,0.99960583
1865,3,0.99825794
1866,9,0.99947864
1867,0,0.99974024
1868,9,0.9998587
1869,4,0.9998511
1870,2,0.9994712
1871,0,0.99858654
1872,6,0.9994481
1873,4,0.9997241
1874,8,0.99952394
1875,6,0.99973756
1876,1,0.99969816
1877,3,0.99952286
1878,0,0.9985477
1879,3,0.999585
1880,7,0.99968064
1881,3,0.999232
1882,2,0.7263762
1883,5,0.9997152
1884,2,0.9996611
1885,6,0.99758327
1886,4,0.9997159
1887,4,0.99810374
1888,5,0.9994807
1889,0,0.9995583
1890,2,0.9993807
1891,5,0.99946564
1892,1,0.5100089
1893,2,0.99937296
1894,4,0.999673
1895,2,0.9996624
1896,0,0.99963105
1897,3,0.9996871
1898,3,0.9997655
1899,6,0.99626046
1900,7,0.9997571
1901,3,0.9997655
1902,8,0.99985665
1903,2,0.9996708
1904,0,0.9994931
1905,8,0.9993265
1906,3,0.99937075
1907,0,0.99976647
1908,1,0.999467
1909,6,0.9587992
1910,8,0.9995195
1911,6,0.9926113
1912,2,0.9994335
1913,3,0.94254446
1914,8,0.9987505
1915,8,0.99805677
1916,0,0.9996527
1917,4,0.999656
1918,4,0.99972504
1919,6,0.9996214
1920,0,0.9988244
1921,0,0.9995638
1922,7,0.99956304
1923,3,0.84966004
1924,0,0.99970883
1925,9,0.99919283
1926,7,0.9995142
1927,9,0.99972045
1928,5,0.9997988
1929,6,0.9996619
1930,4,0.99937075
1931,1,0.9996215
1932,8,0.6253773
1933,9,0.9983145
1934,8,0.99947596
1935,7,0.99952286
1936,0,0.999643
1937,4,0.99968565
1938,3,0.9997411
1939,0,0.5701707
1940,5,0.99952096
1941,3,0.9988915
1942,7,0.99978817
1943,3,0.99954736
1944,6,0.9996538
1945,4,0.9994046
1946,6,0.99980366
1947,8,0.99924576
1948,0,0.999119
1949,7,0.99505025
1950,2,0.99941313
1951,8,0.9995278
1952,9,0.99953735
1953,5,0.99936306
1954,7,0.99973536
1955,4,0.9998175
1956,7,0.9988899
1957,7,0.99964535
1958,3,0.9996913
1959,1,0.99958384
1960,8,0.99336606
1961,5,0.9987828
1962,7,0.999558
1963,1,0.99951744
1964,1,0.9741505
1965,0,0.9998137
1966,8,0.9993928
1967,6,0.9994812
1968,4,0.999613
1969,6,0.99947464
1970,2,0.9995901
1971,9,0.9992193
1972,4,0.999636
1973,5,0.9986478
1974,9,0.9997476
1975,8,0.9994792
1976,6,0.9997061
1977,0,0.99913025
1978,5,0.9994909
1979,2,0.99968445
1980,9,0.9996842
1981,5,0.9997052
1982,1,0.99953014
1983,4,0.99836653
1984,3,0.9995478
1985,3,0.99938315
1986,1,0.9997611
1987,3,0.9996702
1988,7,0.99970615
1989,4,0.99933684
1990,0,0.9996711
1991,2,0.99947613
1992,8,0.99977386
1993,1,0.99913883
1994,0,0.99970305
1995,1,0.9996673
1996,0,0.99887484
1997,8,0.9997489
1998,7,0.9946939
1999,9,0.9997476
2000,8,0.99919176
2001,1,0.9997646
2002,2,0.99959135
2003,2,0.99927634
2004,1,0.9982747
2005,1,0.6051766
2006,0,0.99856013
2007,4,0.9989586
2008,1,0.99845016
2009,1,0.99959755
2010,6,0.9997529
2011,1,0.9996462
2012,6,0.9995524
2013,2,0.99600476
2014,9,0.99937284
2015,9,0.99958485
2016,2,0.9997139
2017,4,0.9997959
2018,8,0.99964964
2019,2,0.99787885
2020,1,0.9997927
2021,6,0.9996314
2022,8,0.99934995
2023,6,0.99970084
2024,3,0.9995915
2025,1,0.99953544
2026,8,0.9991978
2027,2,0.9994825
2028,4,0.99976176
2029,6,0.99962586
2030,4,0.9981694
2031,8,0.9983221
2032,3,0.9991167
2033,4,0.999678
2034,8,0.9998156
2035,6,0.99862957
2036,2,0.99882716
2037,5,0.99941045
2038,5,0.99973357
2039,7,0.99955714
2040,6,0.96091807
2041,0,0.99974173
2042,2,0.9998826
2043,6,0.99789727
2044,2,0.99961317
2045,0,0.99936044
2046,2,0.99964523
2047,3,0.99953854
2048,6,0.9993766
2049,8,0.9991993
2050,5,0.99981135
2051,5,0.9994543
2052,4,0.99982375
2053,9,0.99955404
2054,2,0.99953127
2055,1,0.9997904
2056,8,0.99861443
2057,4,0.5937106
2058,7,0.99918795
2059,6,0.9997258
2060,2,0.9990562
2061,2,0.9995922
2062,6,0.99962413
2063,6,0.99946845
2064,8,0.99973834
2065,9,0.9997448
2066,8,0.9994613
2067,6,0.999588
2068,3,0.99948806
2069,0,0.99793684
2070,6,0.99920166
2071,9,0.9994893
2072,7,0.9977741
2073,0,0.99956703
2074,0,0.9997528
2075,8,0.9997302
2076,0,0.99680436
2077,3,0.9984239
2078,6,0.9990217
2079,4,0.9997857
2080,2,0.9994162
2081,0,0.99961245
2082,1,0.9997185
2083,9,0.9988267
2084,5,0.9993604
2085,7,0.99895173
2086,6,0.99966687
2087,4,0.99958146
2088,7,0.9992008
2089,5,0.9767731
2090,3,0.99965036
2091,0,0.99920666
2092,9,0.99901086
2093,9,0.9966284
2094,8,0.98225623
2095,0,0.99969846
2096,3,0.9995656
2097,7,0.99975955
2098,6,0.9995815
2099,3,0.35524735
2100,6,0.9995518
2101,8,0.9997265
2102,2,0.99943674
2103,9,0.99952376
2104,1,0.99849606
2105,7,0.9997448
2106,8,0.9993057
2107,0,0.99834317
2108,8,0.99965495
2109,8,0.9988055
2110,2,0.9997002
2111,0,0.99981225
2112,5,0.99976504
2113,2,0.99963284
2114,3,0.9994609
2115,1,0.9993736
2116,4,0.99955904
2117,1,0.999622
2118,5,0.9996192
2119,4,0.9960481
2120,8,0.9997945
2121,1,0.99972314
2122,5,0.99965584
2123,6,0.9997404
2124,6,0.99883604
2125,3,0.9994446
2126,9,0.99624395
2127,4,0.99896204
2128,0,0.9995297
2129,6,0.99960744
2130,2,0.9997117
2131,5,0.9997171
2132,7,0.9990915
2133,9,0.9996303
2134,8,0.9996115
2135,4,0.9997656
2136,5,0.9998115
2137,0,0.9996449
2138,1,0.9996828
2139,9,0.99724257
2140,9,0.9988588
2141,9,0.99949074
2142,1,0.9993514
2143,5,0.99974966
2144,5,0.99950254
2145,8,0.99978656
2146,5,0.998493
2147,8,0.99922764
2148,8,0.9425653
2149,3,0.9997652
2150,8,0.9995011
2151,0,0.9994731
2152,1,0.9994286
2153,7,0.9994871
2154,7,0.99928963
2155,0,0.9995921
2156,1,0.99955446
2157,6,0.99959344
2158,4,0.98884785
2159,0,0.99951327
2160,9,0.999201
2161,2,0.99965173
2162,3,0.999684
2163,8,0.9997956
2164,7,0.9995586
2165,7,0.9993949
2166,9,0.9995694
2167,9,0.9994879
2168,1,0.9978711
2169,8,0.99967897
2170,2,0.99971086
2171,3,0.998783
2172,9,0.9996936
2173,4,0.9884368
2174,9,0.9996789
2175,6,0.99864036
2176,8,0.9990854
2177,4,0.99907076
2178,4,0.9996171
2179,2,0.9987508
2180,4,0.9995159
2181,6,0.9995383
2182,4,0.9996542
2183,2,0.99969274
2184,5,0.9994623
2185,0,0.9994612
2186,5,0.99963474
2187,9,0.9996106
2188,0,0.998984
2189,0,0.9995948
2190,7,0.9995843
2191,7,0.9996599
2192,2,0.9995843
2193,4,0.9993311
2194,3,0.9985366
2195,8,0.998676
2196,5,0.9994833
2197,3,0.99825764
2198,0,0.99966115
2199,7,0.9995039
2200,1,0.99985754
2201,6,0.99969673
2202,9,0.9996187
2203,0,0.9996958
2204,6,0.9973551
2205,5,0.99951285
2206,1,0.9890665
2207,3,0.9989107
2208,4,0.9991139
2209,4,0.9995183
2210,9,0.9992517
2211,4,0.9996646
2212,0,0.99814004
2213,5,0.9990433
2214,4,0.99982464
2215,1,0.9992852
2216,0,0.99964505
2217,5,0.99972904
2218,7,0.9991058
2219,3,0.9154395
2220,8,0.99962175
2221,3,0.9997164
2222,9,0.9996931
2223,2,0.99958384
2224,3,0.99967223
2225,4,0.99964607
2226,7,0.99930257
2227,9,0.97583896
2228,6,0.999664
2229,1,0.99969256
2230,5,0.99970835
2231,7,0.99949294
2232,8,0.9988388
2233,1,0.9997352
2234,1,0.9990053
2235,9,0.99395037
2236,2,0.9996292
2237,7,0.9969249
2238,7,0.9998026
2239,6,0.9992474
2240,8,0.9993436
2241,9,0.9994775
2242,1,0.99968815
2243,0,0.9996735
2244,4,0.99970263
2245,5,0.9992255
2246,1,0.99966097
2247,8,0.99958545
2248,9,0.99929875
2249,9,0.99959695
2250,0,0.9997374
2251,1,0.9994186
2252,3,0.9980175
2253,5,0.99972945
2254,6,0.9995214
2255,0,0.9997319
2256,8,0.9996828
2257,6,0.9996891
2258,2,0.9997076
2259,9,0.9996713
2260,4,0.9994461
2261,9,0.9996707
2262,9,0.99969685
2263,3,0.9995643
2264,3,0.99837655
2265,7,0.9979607
2266,9,0.99969196
2267,7,0.9993955
2268,9,0.99951375
2269,4,0.9992939
2270,3,0.99925774
2271,5,0.99955785
2272,7,0.9995406
2273,1,0.99968594
2274,0,0.99651825
2275,1,0.9998306
2276,5,0.99976027
2277,9,0.9929379
2278,4,0.99852306
2279,3,0.99918354
2280,4,0.99771595
2281,6,0.99928504
2282,1,0.99880445
2283,9,0.9998121
2284,1,0.9974249
2285,8,0.7700176
2286,6,0.99832284
2287,4,0.9995797
2288,6,0.40020275
2289,6,0.99971896
2290,7,0.99953187
2291,8,0.99606866
2292,9,0.99905205
2293,2,0.9996109
2294,2,0.9991255
2295,3,0.9997281
2296,5,0.9997606
2297,7,0.9995858
2298,7,0.9988268
2299,3,0.9989084
2300,2,0.9998358
2301,9,0.99969137
2302,5,0.9977849
2303,4,0.9974534
2304,3,0.9993712
2305,9,0.9996756
2306,4,0.99971324
2307,8,0.9997093
2308,9,0.9996169
2309,8,0.99922276
2310,6,0.87965745
2311,0,0.9512904
2312,4,0.6104252
2313,0,0.99966747
2314,2,0.9997919
2315,5,0.99960434
2316,9,0.999781
2317,7,0.99518013
2318,6,0.9997204
2319,4,0.9996538
2320,8,0.9992922
2321,8,0.99969757
2322,3,0.99983776
2323,0,0.99911535
2324,8,0.99944067
2325,0,0.9991249
2326,7,0.9998433
2327,2,0.99870527
2328,1,0.9991767
2329,3,0.9996586
2330,6,0.9990034
2331,6,0.99957216
2332,6,0.99958575
2333,0,0.9998108
2334,6,0.998295
2335,0,0.9996646
2336,4,0.9991627
2337,0,0.9990158
2338,9,0.99908274
2339,1,0.99913025
2340,4,0.99975383
2341,9,0.99920684
2342,6,0.9991857
2343,0,0.99966127
2344,3,0.99952155
2345,8,0.99948424
2346,0,0.99937475
2347,6,0.9991453
2348,4,0.9996851
2349,2,0.9969314
2350,2,0.9990627
2351,2,0.9883005
2352,6,0.9915063
2353,5,0.9995518
2354,1,0.9985263
2355,8,0.9996315
2356,6,0.99968135
2357,6,0.999602
2358,4,0.9997878
2359,4,0.9997705
2360,3,0.9995901
2361,0,0.99973315
2362,0,0.9997818
2363,8,0.99970436
2364,9,0.9991183
2365,0,0.9997824
2366,4,0.9996837
2367,2,0.9992908
2368,3,0.9998549
2369,3,0.9996176
2370,2,0.9997163
2371,3,0.99950075
2372,7,0.999513
2373,4,0.99392223
2374,0,0.9997554
2375,5,0.99980325
2376,9,0.99966097
2377,2,0.999551
2378,6,0.9997756
2379,9,0.9992856
2380,6,0.99957323
2381,3,0.9995346
2382,8,0.9937099
2383,1,0.9977897
2384,4,0.9994357
2385,4,0.99707717
2386,6,0.99950063
2387,8,0.99864805
2388,5,0.9979392
2389,6,0.99904823
2390,1,0.9956584
2391,8,0.99921113
2392,1,0.9996816
2393,0,0.9981985
2394,8,0.9997891
2395,0,0.9994081
2396,6,0.99948466
2397,7,0.9996845
2398,3,0.99958706
2399,5,0.99950856
2400,6,0.88754016
2401,0,0.9994504
2402,3,0.9978922
2403,3,0.9996115
2404,5,0.99944985
2405,3,0.9894904
2406,1,0.9996389
2407,3,0.9989023
2408,9,0.9997792
2409,8,0.999694
2410,5,0.9997077
2411,7,0.9992501
2412,6,0.99957645
2413,1,0.9990139
2414,4,0.9996168
2415,4,0.9941689
2416,7,0.9997493
2417,1,0.99958163
2418,7,0.96999776
2419,4,0.9987407
2420,9,0.99970007
2421,0,0.41952276
2422,1,0.9996913
2423,1,0.99957705
2424,1,0.999636
2425,9,0.99894774
2426,5,0.999523
2427,9,0.9998762
2428,0,0.9995198
2429,4,0.9997571
2430,1,0.99959964
2431,2,0.99970627
2432,2,0.99980223
2433,9,0.9994106
2434,0,0.9995996
2435,4,0.9989163
2436,7,0.9996358
2437,1,0.9976977
2438,6,0.99973786
2439,5,0.99833184
2440,6,0.9995651
2441,0,0.96487534
2442,3,0.9995161
2443,8,0.9996101
2444,1,0.99962586
2445,3,0.99967015
2446,2,0.99827325
2447,7,0.99959195
2448,2,0.9982454
2449,6,0.9968813
2450,6,0.99915063
2451,0,0.99964476
2452,6,0.999055
2453,4,0.99917716
2454,2,0.99973786
2455,3,0.9990875
2456,8,0.99958545
2457,3,0.997667
2458,6,0.9995161
2459,8,0.9995719
2460,7,0.9982228
2461,7,0.9990295
2462,3,0.9997324
2463,3,0.99887925
2464,0,0.99904716
2465,6,0.9994747
2466,2,0.9988929
2467,9,0.9941419
2468,7,0.9990071
2469,5,0.9996189
2470,7,0.99959695
2471,2,0.9996589
2472,4,0.9997524
2473,3,0.99941206
2474,3,0.99972886
2475,6,0.9993203
2476,3,0.99970245
2477,3,0.9994799
2478,9,0.99950933
2479,0,0.9991743
2480,1,0.999553
2481,8,0.9993839
2482,8,0.9991497
2483,3,0.99570626
2484,8,0.9991857
2485,3,0.9997776
2486,7,0.9984047
2487,3,0.999495
2488,0,0.99967766
2489,5,0.9998002
2490,6,0.99970657
2491,4,0.9997562
2492,1,0.99985266
2493,7,0.99921054
2494,4,0.9992506
2495,1,0.99947405
2496,0,0.9996155
2497,3,0.99516666
2498,7,0.99968034
2499,9,0.99881935
2500,6,0.99849606
2501,1,0.99931306
2502,3,0.9986404
2503,0,0.99962175
2504,8,0.9993577
2505,6,0.9995405
2506,6,0.9996557
2507,9,0.97869647
2508,0,0.9996109
2509,9,0.99910927
2510,4,0.9992262
2511,7,0.9993366
2512,9,0.9995926
2513,1,0.9988036
2514,4,0.9996792
2515,4,0.9998077
2516,9,0.9982027
2517,5,0.9996282
2518,1,0.9996103
2519,2,0.99863374
2520,1,0.99933517
2521,4,0.9986812
2522,8,0.99966323
2523,6,0.99947166
2524,3,0.8990059
2525,4,0.67418766
2526,7,0.9989373
2527,1,0.9997479
2528,4,0.99985474
2529,7,0.9994621
2530,4,0.99942225
2531,8,0.99977016
2532,7,0.999643
2533,3,0.99955845
2534,4,0.99963486
2535,9,0.99981815
2536,1,0.99968565
2537,5,0.7722296
2538,5,0.9996845
2539,9,0.999279
2540,2,0.99972117
2541,7,0.99963665
2542,2,0.99956596
2543,4,0.9995035
2544,4,0.9996888
2545,6,0.99929726
2546,5,0.9997994
2547,6,0.9996594
2548,4,0.9989575
2549,1,0.9998046
2550,0,0.9996643
2551,1,0.9995798
2552,6,0.9996359
2553,6,0.9996375
2554,0,0.8615568
2555,2,0.9995922
2556,8,0.99978507
2557,0,0.9993626
2558,8,0.9995068
2559,2,0.9996489
2560,8,0.99983615
2561,6,0.9995605
2562,4,0.9997032
2563,8,0.99945176
2564,3,0.99958783
2565,7,0.9996519
2566,2,0.99953306
2567,6,0.99769926
2568,6,0.9996044
2569,1,0.9996424
2570,2,0.95225537
2571,0,0.99966973
2572,5,0.9996668
2573,0,0.9996891
2574,9,0.99970734
2575,5,0.99952424
2576,2,0.9995314
2577,2,0.9996082
2578,6,0.98359984
2579,5,0.9990001
2580,8,0.99868643
2581,2,0.9993285
2582,2,0.9995246
2583,5,0.9864923
2584,8,0.9965043
2585,2,0.9997223
2586,2,0.9996994
2587,5,0.99927396
2588,8,0.9995421
2589,0,0.9996169
2590,2,0.9968365
2591,5,0.9975462
2592,8,0.9994237
2593,4,0.99911946
2594,6,0.9993373
2595,7,0.9992436
2596,2,0.9993623
2597,0,0.99935514
2598,7,0.9990467
2599,5,0.9996214
2600,1,0.99957484
2601,4,0.99942493
2602,8,0.9979364
2603,0,0.73195636
2604,8,0.9992366
2605,8,0.99206334
2606,0,0.99974203
2607,0,0.9931372
2608,7,0.9996231
2609,0,0.9996834
2610,0,0.9997202
2611,0,0.9996502
2612,4,0.9177822
2613,7,0.9997271
2614,4,0.9985229
2615,6,0.99959296
2616,0,0.99973714
2617,0,0.9981117
2618,7,0.9979426
2619,0,0.9996692
2620,0,0.99957484
2621,1,0.9995286
2622,5,0.9774674
2623,3,0.9996835
2624,8,0.9984956
2625,5,0.99610263
2626,6,0.9995259
2627,6,0.9996501
2628,6,0.9994157
2629,1,0.9996169
2630,8,0.99908066
2631,1,0.9996439
2632,5,0.99967873
2633,1,0.99933255
2634,8,0.9996664
2635,4,0.99202645
2636,0,0.9964136
2637,4,0.99977016
2638,4,0.9997662
2639,7,0.9980833
2640,8,0.99936277
2641,0,0.9971986
2642,8,0.99725854
2643,9,0.9997174
2644,7,0.9995087
2645,4,0.99931926
